Time;c/kWh
2024-05-20 23:00;3,35
2024-05-21 00:00;1,82
2024-05-21 01:00;1,69
2024-05-21 02:00;1,54
2024-05-21 03:00;1,38
2024-05-21 04:00;1,3
2024-05-21 05:00;1,53
2024-05-21 06:00;2,2
2024-05-21 07:00;4,64
2024-05-21 08:00;6,73
2024-05-21 09:00;7,37
2024-05-21 10:00;4,98
2024-05-21 11:00;4,35
2024-05-21 12:00;3,71
2024-05-21 13:00;3,15
2024-05-21 14:00;2,86
2024-05-21 15:00;2,45
2024-05-21 16:00;3,16
2024-05-21 17:00;3,69
2024-05-21 18:00;4,45
2024-05-21 19:00;4,78
2024-05-21 20:00;4,78
2024-05-21 21:00;4,4
2024-05-21 22:00;4,33
2024-05-21 23:00;2,32
2024-05-22 00:00;1,62
2024-05-22 01:00;1,01
2024-05-22 02:00;0,94
2024-05-22 03:00;0,92
2024-05-22 04:00;0,89
2024-05-22 05:00;0,95
2024-05-22 06:00;1,2
2024-05-22 07:00;3,56
2024-05-22 08:00;5,11
2024-05-22 09:00;5,31
2024-05-22 10:00;4,72
2024-05-22 11:00;3,46
2024-05-22 12:00;1,75
2024-05-22 13:00;1,2
2024-05-22 14:00;1,04
2024-05-22 15:00;0,97
2024-05-22 16:00;0,97
2024-05-22 17:00;1,12
2024-05-22 18:00;1,56
2024-05-22 19:00;1,85
2024-05-22 20:00;1,83
2024-05-22 21:00;1,21
2024-05-22 22:00;1,1
2024-05-22 23:00;0,9
2024-05-23 00:00;0,61
2024-05-23 01:00;0,78
2024-05-23 02:00;0,71
2024-05-23 03:00;0,62
2024-05-23 04:00;0,59
2024-05-23 05:00;0,61
2024-05-23 06:00;0,75
2024-05-23 07:00;0,97
2024-05-23 08:00;1,92
2024-05-23 09:00;3,37
2024-05-23 10:00;2,47
2024-05-23 11:00;1,46
2024-05-23 12:00;1,13
2024-05-23 13:00;0,96
2024-05-23 14:00;0,81
2024-05-23 15:00;0,74
2024-05-23 16:00;0,74
2024-05-23 17:00;0,75
2024-05-23 18:00;0,9
2024-05-23 19:00;1,1
2024-05-23 20:00;1,11
2024-05-23 21:00;0,95
2024-05-23 22:00;0,78
2024-05-23 23:00;0,59
2024-05-24 00:00;0,48
2024-05-24 01:00;0,28
2024-05-24 02:00;0,28
2024-05-24 03:00;0,31
2024-05-24 04:00;0,35
2024-05-24 05:00;0,51
2024-05-24 06:00;0,59
2024-05-24 07:00;1,19
2024-05-24 08:00;3,59
2024-05-24 09:00;8,65
2024-05-24 10:00;7,71
2024-05-24 11:00;4,41
2024-05-24 12:00;3,85
2024-05-24 13:00;3,48
2024-05-24 14:00;3,19
2024-05-24 15:00;2,62
2024-05-24 16:00;2,13
2024-05-24 17:00;2,62
2024-05-24 18:00;3,38
2024-05-24 19:00;3,68
2024-05-24 20:00;3,86
2024-05-24 21:00;3,53
2024-05-24 22:00;3,15
2024-05-24 23:00;2,29
2024-05-25 00:00;1,39
2024-05-25 01:00;1,35
2024-05-25 02:00;1,36
2024-05-25 03:00;1,34
2024-05-25 04:00;1,37
2024-05-25 05:00;1,4
2024-05-25 06:00;1,46
2024-05-25 07:00;1,86
2024-05-25 08:00;2,68
2024-05-25 09:00;3,18
2024-05-25 10:00;3,13
2024-05-25 11:00;2,47
2024-05-25 12:00;1,72
2024-05-25 13:00;0,99
2024-05-25 14:00;0,59
2024-05-25 15:00;0,59
2024-05-25 16:00;0,72
2024-05-25 17:00;2,03
2024-05-25 18:00;2,54
2024-05-25 19:00;2,82
2024-05-25 20:00;2,48
2024-05-25 21:00;1,92
2024-05-25 22:00;1,26
2024-05-25 23:00;1,07
2024-05-26 00:00;0,89
2024-05-26 01:00;0,79
2024-05-26 02:00;0,83
2024-05-26 03:00;0,84
2024-05-26 04:00;0,84
2024-05-26 05:00;0,87
2024-05-26 06:00;0,9
2024-05-26 07:00;0,97
2024-05-26 08:00;1,15
2024-05-26 09:00;1,47
2024-05-26 10:00;0,75
2024-05-26 11:00;0,59
2024-05-26 12:00;0,58
2024-05-26 13:00;0,33
2024-05-26 14:00;-0,13
2024-05-26 15:00;-0,03
2024-05-26 16:00;0,24
2024-05-26 17:00;0,74
2024-05-26 18:00;1,71
2024-05-26 19:00;2,09
2024-05-26 20:00;2,15
2024-05-26 21:00;1,54
2024-05-26 22:00;1,16
2024-05-26 23:00;0,94
2024-05-27 00:00;0,7
2024-05-27 01:00;0,38
2024-05-27 02:00;0,38
2024-05-27 03:00;0,37
2024-05-27 04:00;0,4
2024-05-27 05:00;0,57
2024-05-27 06:00;0,64
2024-05-27 07:00;0,95
2024-05-27 08:00;1,55
2024-05-27 09:00;2,07
2024-05-27 10:00;1,56
2024-05-27 11:00;1,11
2024-05-27 12:00;0,93
2024-05-27 13:00;0,8
2024-05-27 14:00;0,77
2024-05-27 15:00;0,78
2024-05-27 16:00;0,81
2024-05-27 17:00;0,88
2024-05-27 18:00;1,03
2024-05-27 19:00;1,11
2024-05-27 20:00;1,12
2024-05-27 21:00;1,05
2024-05-27 22:00;0,93
2024-05-27 23:00;0,76
2024-05-28 00:00;0,59
2024-05-28 01:00;0,46
